condition,trial,sample,logical_neuron,replica,physical_coordinate,nominal_input_s,first_spike_s,fired,spike_count
ttfs_M4_local-pool_dedicated,1,6,26,2,282,2.4999999999999998e-05,3.0903999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,26,3,283,2.4999999999999998e-05,3.0319999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,27,0,408,2.4999999999999998e-05,3.115999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,27,1,409,2.4999999999999998e-05,3.1008e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,27,2,410,2.4999999999999998e-05,3.1391999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,27,3,411,2.4999999999999998e-05,2.9607999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,28,0,28,2.4999999999999998e-05,3.0015999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,28,1,29,2.4999999999999998e-05,3.0359999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,28,2,30,2.4999999999999998e-05,3.0039999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,28,3,31,2.4999999999999998e-05,3.0039999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,29,0,156,2.4999999999999998e-05,3.064e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,29,1,157,2.4999999999999998e-05,2.9079999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,29,2,158,2.4999999999999998e-05,3.0111999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,6,29,3,159,2.4999999999999998e-05,2.9543999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,0,0,0,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,0,1,1,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,0,2,2,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,0,3,3,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,1,0,128,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,1,1,129,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,1,2,130,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,1,3,131,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,2,0,256,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,2,1,257,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,2,2,258,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,2,3,259,2.3e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,4,0,4,2.4999999999999998e-05,3.2071999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,4,1,5,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,4,2,6,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,4,3,7,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,5,0,132,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,5,1,133,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,5,2,134,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,5,3,135,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,6,0,260,2.4999999999999998e-05,3.3703999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,6,1,261,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,6,2,262,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,6,3,263,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,7,0,388,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,7,1,389,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,7,2,390,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,7,3,391,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,8,0,8,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,8,1,9,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,8,2,10,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,8,3,11,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,9,0,136,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,9,1,137,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,9,2,138,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,9,3,139,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,10,0,264,2.4999999999999998e-05,3.1855999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,10,1,265,2.4999999999999998e-05,3.452799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,10,2,266,2.4999999999999998e-05,3.0263999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,10,3,267,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,11,0,392,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,11,1,393,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,11,2,394,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,11,3,395,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,12,0,12,2.2e-05,2.7943999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,12,1,13,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,12,2,14,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,12,3,15,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,13,0,140,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,13,1,141,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,13,2,142,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,13,3,143,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,14,0,268,2.4999999999999998e-05,3.2223999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,14,1,269,2.4999999999999998e-05,3.4367999999999993e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,14,2,270,2.4999999999999998e-05,3.318399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,14,3,271,2.4999999999999998e-05,2.9791999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,15,0,396,2.4999999999999998e-05,3.2256e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,15,1,397,2.4999999999999998e-05,3.0584e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,15,2,398,2.4999999999999998e-05,3.356e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,15,3,399,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,16,0,16,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,16,1,17,2.4999999999999998e-05,3.2976e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,16,2,18,2.4999999999999998e-05,3.255999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,16,3,19,2.4999999999999998e-05,3.148e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,17,0,144,2.4999999999999998e-05,3.1519999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,17,1,145,2.4999999999999998e-05,3.2767999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,17,2,146,2.4999999999999998e-05,3.1904e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,17,3,147,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,18,0,272,2.4999999999999998e-05,3.0431999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,18,1,273,2.4999999999999998e-05,3.0295999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,18,2,274,2.4999999999999998e-05,3.115999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,18,3,275,2.4999999999999998e-05,3.0319999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,19,0,400,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,19,1,401,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,19,2,402,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,19,3,403,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,20,0,20,2.4999999999999998e-05,3.2519999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,20,1,21,2.4999999999999998e-05,3.1848e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,20,2,22,2.4999999999999998e-05,3.3647999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,20,3,23,2.4999999999999998e-05,3.259999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,21,0,148,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,21,1,149,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,21,2,150,2.4e-05,2.9695999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,21,3,151,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,22,0,276,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,22,1,277,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,22,2,278,2.2e-05,2.6727999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,22,3,279,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,7,23,0,404,2.4999999999999998e-05,3.1487999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,23,1,405,2.4999999999999998e-05,3.1119999999999993e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,23,2,406,2.4999999999999998e-05,3.072e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,23,3,407,2.4999999999999998e-05,3.1304e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,24,0,24,2.4999999999999998e-05,3.0495999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,24,1,25,2.4999999999999998e-05,3.0544e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,24,2,26,2.4999999999999998e-05,3.0999999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,24,3,27,2.4999999999999998e-05,3.1151999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,25,0,152,2.4999999999999998e-05,3.0479999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,25,1,153,2.4999999999999998e-05,2.9919999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,25,2,154,2.4999999999999998e-05,3.1135999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,25,3,155,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,26,0,280,2.4999999999999998e-05,3.0247999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,26,1,281,2.4999999999999998e-05,3.056e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,26,2,282,2.4999999999999998e-05,3.136e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,26,3,283,2.4999999999999998e-05,3.0487999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,27,0,408,2.4999999999999998e-05,3.0919999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,27,1,409,2.4999999999999998e-05,3.1055999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,27,2,410,2.4999999999999998e-05,3.1616e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,27,3,411,2.4999999999999998e-05,2.9927999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,28,0,28,2.4999999999999998e-05,3.0375999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,28,1,29,2.4999999999999998e-05,3.0584e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,28,2,30,2.4999999999999998e-05,3.0079999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,28,3,31,2.4999999999999998e-05,2.9983999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,29,0,156,2.4999999999999998e-05,3.072e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,29,1,157,2.4999999999999998e-05,2.9407999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,29,2,158,2.4999999999999998e-05,3.0151999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,7,29,3,159,2.4999999999999998e-05,2.9671999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,0,0,0,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,0,1,1,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,0,2,2,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,0,3,3,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,1,0,128,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,1,1,129,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,1,2,130,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,1,3,131,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,2,1,257,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,2,3,259,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,4,0,4,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,4,1,5,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,4,2,6,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,4,3,7,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,5,0,132,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,5,1,133,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,5,2,134,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,5,3,135,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,6,0,260,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,6,1,261,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,6,2,262,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,6,3,263,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,7,0,388,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,7,1,389,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,7,2,390,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,7,3,391,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,8,0,8,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,8,1,9,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,8,2,10,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,8,3,11,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,9,0,136,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,9,1,137,2.4999999999999998e-05,3.3527999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,9,2,138,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,9,3,139,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,10,0,264,2.4999999999999998e-05,3.3063999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,10,1,265,2.4999999999999998e-05,3.3783999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,10,2,266,2.4999999999999998e-05,3.056e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,10,3,267,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,11,0,392,1.9999999999999998e-05,2.5695999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,11,1,393,1.9999999999999998e-05,2.4055999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,11,2,394,1.9999999999999998e-05,2.5679999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,11,3,395,1.9999999999999998e-05,2.5047999999999998e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,12,0,12,2.1e-05,2.4695999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,12,1,13,2.1e-05,2.5663999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,12,2,14,2.1e-05,2.4847999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,12,3,15,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,13,0,140,2.4999999999999998e-05,3.4144e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,13,1,141,2.4999999999999998e-05,3.2535999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,13,2,142,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,13,3,143,2.4999999999999998e-05,3.2687999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,14,0,268,2.4999999999999998e-05,3.341599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,14,1,269,2.4999999999999998e-05,3.4503999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,14,2,270,2.4999999999999998e-05,3.386399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,14,3,271,2.4999999999999998e-05,2.9887999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,15,0,396,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,15,1,397,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,15,2,398,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,15,3,399,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,16,0,16,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,16,1,17,2.4999999999999998e-05,3.454399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,16,2,18,2.4999999999999998e-05,3.2943999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,16,3,19,2.4999999999999998e-05,3.1799999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,17,0,144,2.4999999999999998e-05,3.208e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,17,1,145,2.4999999999999998e-05,3.3647999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,17,2,146,2.4999999999999998e-05,3.259999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,17,3,147,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,18,0,272,2.4999999999999998e-05,3.0832e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,18,1,273,2.4999999999999998e-05,3.057599999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,18,2,274,2.4999999999999998e-05,3.191999999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,18,3,275,2.4999999999999998e-05,3.0727999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,19,0,400,2.4999999999999998e-05,3.308799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,19,1,401,2.4999999999999998e-05,3.254399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,19,2,402,2.4999999999999998e-05,3.4047999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,19,3,403,2.4999999999999998e-05,3.1639999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,20,0,20,2.4999999999999998e-05,3.2256e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,20,1,21,2.4999999999999998e-05,3.2272e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,20,2,22,2.4999999999999998e-05,3.3384e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,20,3,23,2.4999999999999998e-05,3.2936e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,21,0,148,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,21,1,149,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,21,2,150,2.4e-05,3.2167999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,21,3,151,2.4e-05,,0,0
ttfs_M4_local-pool_dedicated,1,8,22,0,276,1.9999999999999998e-05,2.4855999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,22,1,277,1.9999999999999998e-05,2.4615999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,22,2,278,1.9999999999999998e-05,2.3855999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,22,3,279,1.9999999999999998e-05,2.4399999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,23,0,404,2.4999999999999998e-05,3.1735999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,23,1,405,2.4999999999999998e-05,3.170399999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,23,2,406,2.4999999999999998e-05,3.1231999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,23,3,407,2.4999999999999998e-05,3.1679999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,24,0,24,2.4999999999999998e-05,3.0912e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,24,1,25,2.4999999999999998e-05,3.0736e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,24,2,26,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,24,3,27,2.4999999999999998e-05,3.1632e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,25,0,152,2.4999999999999998e-05,3.0896e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,25,1,153,2.4999999999999998e-05,3.0255999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,25,2,154,2.4999999999999998e-05,3.1095999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,25,3,155,2.4999999999999998e-05,3.143199999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,26,0,280,2.4999999999999998e-05,3.0311999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,26,1,281,2.4999999999999998e-05,3.0879999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,26,2,282,2.4999999999999998e-05,3.1367999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,26,3,283,2.4999999999999998e-05,3.0856e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,27,0,408,2.4999999999999998e-05,3.148e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,27,1,409,2.4999999999999998e-05,3.1496e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,27,2,410,2.4999999999999998e-05,3.2183999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,27,3,411,2.4999999999999998e-05,3.0223999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,28,0,28,2.4999999999999998e-05,3.0503999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,28,1,29,2.4999999999999998e-05,3.1079999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,28,2,30,2.4999999999999998e-05,3.0247999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,28,3,31,2.4999999999999998e-05,3.0271999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,29,0,156,2.4999999999999998e-05,3.092799999999999e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,29,1,157,2.4999999999999998e-05,2.9735999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,29,2,158,2.4999999999999998e-05,3.0263999999999997e-05,1,1
ttfs_M4_local-pool_dedicated,1,8,29,3,159,2.4999999999999998e-05,2.9759999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,0,0,0,2.1e-05,2.6455999999999995e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,0,1,1,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,0,2,2,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,0,3,3,2.1e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,1,0,128,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,1,1,129,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,1,2,130,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,1,3,131,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,2,0,256,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,2,1,257,2.4999999999999998e-05,3.2279999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,2,2,258,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,2,3,259,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,3,0,384,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,3,1,385,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,3,2,386,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,3,3,387,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,4,0,4,2.4999999999999998e-05,3.0727999999999994e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,4,1,5,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,4,2,6,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,4,3,7,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,5,0,132,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,5,1,133,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,5,2,134,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,5,3,135,2.2e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,6,0,260,2.4999999999999998e-05,3.1519999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,6,1,261,2.4999999999999998e-05,3.2568e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,6,2,262,2.4999999999999998e-05,3.4784e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,6,3,263,2.4999999999999998e-05,,0,0
ttfs_M4_local-pool_dedicated,1,9,7,0,388,2.4999999999999998e-05,3.2136e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,7,1,389,2.4999999999999998e-05,3.3719999999999996e-05,1,1
ttfs_M4_local-pool_dedicated,1,9,7,2,390,2.4999999999999998e-05,3.168799999999999e-05,1,1
