primitive,stage,split,device,physical_coordinate,input_code,ideal_variable,sample_count,mean,variance,miss_rate,multiple_spike_rate,saturation_rate
phi-nl,transfer,calibration,9,261,22.0,3.091042453358316,128,8.303937499999974e-06,4.927445275590484e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,23.0,3.1354942159291497,128,8.003437499999974e-06,2.9268342519684986e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,24.0,3.1780538303479458,128,7.834187499999977e-06,2.0967523622045985e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,25.0,3.2188758248682006,128,7.756749999999974e-06,2.300919685039324e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,26.0,3.258096538021482,128,7.788874999999977e-06,1.9602377952754806e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,27.0,3.295836866004329,128,7.645874999999975e-06,2.3299511811022954e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,28.0,3.332204510175204,128,7.586999999999975e-06,2.5587905511809705e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,29.0,3.367295829986474,128,7.600062499999976e-06,2.057423228346472e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,30.0,3.4011973816621555,128,7.448812499999974e-06,1.73876811023614e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,9,261,31.0,3.4339872044851463,128,7.4635624999999745e-06,1.5536688976377695e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,1.0,0.0,128,1.1627624999999977e-05,2.050639212598382e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,2.0,0.6931471805599453,128,1.1568624999999974e-05,1.4457510236220523e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,3.0,1.0986122886681098,128,1.1167874999999975e-05,9.82787874015755e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,4.0,1.3862943611198906,128,1.0939062499999975e-05,2.3006752362205057e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,5.0,1.6094379124341003,128,1.0859999999999974e-05,1.34217574803148e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,6.0,1.791759469228055,128,1.0755062499999975e-05,8.55595551181082e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,7.0,1.9459101490553132,128,1.0432312499999976e-05,1.1633930314960485e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,8.0,2.0794415416798357,128,1.0501812499999975e-05,4.576928740157373e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,9.0,2.1972245773362196,128,1.0298124999999977e-05,1.4650807874015686e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,10.0,2.302585092994046,128,1.0364187499999977e-05,7.521357086614124e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,11.0,2.3978952727983707,128,9.953374999999975e-06,7.675173228346498e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,12.0,2.4849066497880004,128,9.741562499999972e-06,7.612528740157343e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,13.0,2.5649493574615367,128,9.977749999999974e-06,1.0508793700787395e-13,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,14.0,2.6390573296152584,127,9.71414173228344e-06,5.877582102237075e-14,0.0078125,0.0,0.0
phi-nl,transfer,calibration,10,262,15.0,2.70805020110221,128,9.547999999999974e-06,8.35386456692923e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,16.0,2.772588722239781,128,9.468874999999978e-06,6.122656692913409e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,17.0,2.833213344056216,128,9.381124999999975e-06,7.194278740157324e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,18.0,2.8903717578961645,128,9.213187499999974e-06,8.129268897637862e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,19.0,2.9444389791664403,128,9.257749999999978e-06,8.077297637795343e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,20.0,2.995732273553991,128,8.989312499999976e-06,3.799410629921188e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,21.0,3.044522437723423,128,8.668749999999975e-06,3.8833826771653314e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,22.0,3.091042453358316,128,8.629937499999974e-06,4.0039051181100666e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,23.0,3.1354942159291497,128,8.653187499999972e-06,5.267209055117955e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,24.0,3.1780538303479458,128,8.692937499999975e-06,5.50401220472444e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,25.0,3.2188758248682006,128,8.607124999999974e-06,4.0199291338582524e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,26.0,3.258096538021482,128,8.446687499999974e-06,3.3622452755905723e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,27.0,3.295836866004329,128,8.188999999999975e-06,3.5062929133857775e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,28.0,3.332204510175204,128,8.117374999999976e-06,3.2146251968502804e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,29.0,3.367295829986474,127,8.008314960629899e-06,4.12600904886887e-14,0.0078125,0.0,0.0
phi-nl,transfer,calibration,10,262,30.0,3.4011973816621555,128,7.892624999999978e-06,3.157226771653428e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,10,262,31.0,3.4339872044851463,128,7.835062499999976e-06,4.285492519685148e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,1.0,0.0,128,1.1124749999999977e-05,9.799502362204417e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,2.0,0.6931471805599453,128,1.0837562499999975e-05,6.782141338582465e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,3.0,1.0986122886681098,128,1.0827499999999974e-05,6.982324409448564e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,4.0,1.3862943611198906,128,1.0590999999999974e-05,5.111130708661299e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,5.0,1.6094379124341003,128,1.0172749999999975e-05,5.319603149606023e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,6.0,1.791759469228055,128,1.0465312499999972e-05,7.480317716535458e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,7.0,1.9459101490553132,128,1.0376937499999974e-05,7.427187007874078e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,8.0,2.0794415416798357,128,1.0268312499999977e-05,3.6666358267715494e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,9.0,2.1972245773362196,128,1.0340187499999973e-05,6.737432677165575e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,10.0,2.302585092994046,128,1.0020187499999975e-05,5.819561811023569e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,11.0,2.3978952727983707,128,9.596312499999975e-06,5.985854724409395e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,12.0,2.4849066497880004,128,9.611187499999976e-06,5.882188582676968e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,13.0,2.5649493574615367,128,9.546562499999976e-06,2.87313976377946e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,14.0,2.6390573296152584,128,9.334312499999975e-06,3.2568090551178916e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,15.0,2.70805020110221,128,9.123624999999978e-06,2.6907070866141092e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,16.0,2.772588722239781,128,9.053999999999971e-06,1.787968503936908e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,17.0,2.833213344056216,128,8.912374999999974e-06,4.5665622047242427e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,18.0,2.8903717578961645,128,8.926624999999971e-06,1.8408929133857545e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,19.0,2.9444389791664403,128,8.805437499999978e-06,2.7225633858266095e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,20.0,2.995732273553991,128,8.708312499999976e-06,2.9742263779527246e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,21.0,3.044522437723423,128,8.567937499999974e-06,2.3539397637795318e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,22.0,3.091042453358316,128,8.300249999999975e-06,2.4020598425195587e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,23.0,3.1354942159291497,128,8.131499999999978e-06,1.5876787401573587e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,24.0,3.1780538303479458,128,8.352999999999974e-06,3.576340157480218e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,25.0,3.2188758248682006,128,8.185624999999975e-06,3.176250393700717e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,26.0,3.258096538021482,128,8.164249999999975e-06,2.188289763779445e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,27.0,3.295836866004329,128,7.938312499999974e-06,2.4133696850392644e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,28.0,3.332204510175204,128,7.912124999999976e-06,2.648590551181022e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,29.0,3.367295829986474,128,7.904999999999971e-06,1.2963275590550822e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,30.0,3.4011973816621555,128,7.833499999999975e-06,1.747023622047226e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,11,274,31.0,3.4339872044851463,128,7.710937499999977e-06,1.427388582677121e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,1.0,0.0,128,9.089187499999975e-06,9.171864173228174e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,2.0,0.6931471805599453,128,9.402687499999973e-06,3.872582283464523e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,3.0,1.0986122886681098,128,9.034812499999972e-06,4.0373003937006716e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,4.0,1.3862943611198906,128,8.960687499999976e-06,5.068500393700685e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,5.0,1.6094379124341003,128,8.993312499999973e-06,7.765042125984103e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,6.0,1.791759469228055,128,8.867937499999976e-06,3.3035082677165224e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,7.0,1.9459101490553132,128,8.736124999999974e-06,6.146014173228221e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,8.0,2.0794415416798357,128,8.626812499999974e-06,3.029728740157503e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,9.0,2.1972245773362196,128,8.549624999999977e-06,2.4892834645669316e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,10.0,2.302585092994046,128,8.325124999999974e-06,2.7185118110235733e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,11.0,2.3978952727983707,128,8.235437499999975e-06,3.8160814960630246e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,12.0,2.4849066497880004,128,8.204937499999972e-06,2.2386011811022474e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,13.0,2.5649493574615367,128,8.090749999999973e-06,2.852025196850339e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,14.0,2.6390573296152584,128,7.995187499999976e-06,2.848286220472248e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,15.0,2.70805020110221,128,7.737312499999975e-06,2.1956311023620212e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,16.0,2.772588722239781,128,7.6047499999999775e-06,1.9007937007874105e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,17.0,2.833213344056216,128,7.594312499999976e-06,1.877785433070808e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,18.0,2.8903717578961645,128,7.635312499999973e-06,1.9920153543306115e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,19.0,2.9444389791664403,128,7.613999999999978e-06,1.4975999999999284e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,20.0,2.995732273553991,128,7.548437499999976e-06,2.0260090551181554e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,21.0,3.044522437723423,128,7.490749999999975e-06,2.0537889763780065e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,22.0,3.091042453358316,128,7.3371874999999735e-06,2.402276771653464e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,23.0,3.1354942159291497,128,7.428437499999974e-06,2.622569685039412e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,24.0,3.1780538303479458,128,7.224312499999973e-06,1.4740562992125087e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,25.0,3.2188758248682006,128,7.1482499999999734e-06,2.8803968503935624e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,26.0,3.258096538021482,128,7.138249999999978e-06,1.59727244094492e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,27.0,3.295836866004329,128,7.152124999999975e-06,1.0550409448817935e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,28.0,3.332204510175204,128,6.9730624999999756e-06,2.4303744094487663e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,29.0,3.367295829986474,128,6.925999999999976e-06,2.6201700787401044e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,30.0,3.4011973816621555,128,6.983499999999977e-06,2.374425196850378e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,12,390,31.0,3.4339872044851463,128,6.877937499999976e-06,1.0172720472440821e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,1.0,0.0,128,1.0185624999999974e-05,4.4766094488189466e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,2.0,0.6931471805599453,128,9.931687499999977e-06,4.38414133858256e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,3.0,1.0986122886681098,128,9.825562499999973e-06,2.8118736220472078e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,4.0,1.3862943611198906,128,9.739937499999974e-06,4.560528740157321e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,5.0,1.6094379124341003,127,9.623244094488163e-06,2.312475740532294e-14,0.0078125,0.0,0.0
phi-nl,transfer,calibration,13,386,6.0,1.791759469228055,128,9.587124999999975e-06,2.8220708661415772e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,7.0,1.9459101490553132,128,9.478124999999973e-06,2.9826503937009087e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,8.0,2.0794415416798357,128,9.353249999999974e-06,2.0507653543306516e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,9.0,2.1972245773362196,128,9.14187499999998e-06,3.3645338582678e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,10.0,2.302585092994046,128,9.126499999999976e-06,2.0371905511811365e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,11.0,2.3978952727983707,128,8.997437499999975e-06,1.7425066929134075e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,12.0,2.4849066497880004,128,8.984499999999971e-06,2.2727307086613678e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,13.0,2.5649493574615367,128,8.826374999999977e-06,2.62877322834644e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,14.0,2.6390573296152584,128,8.633437499999977e-06,1.628868897637791e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,15.0,2.70805020110221,128,8.525249999999974e-06,2.2241196850393262e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,16.0,2.772588722239781,128,8.419124999999973e-06,1.4221338582677028e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,17.0,2.833213344056216,128,8.434874999999976e-06,1.7187007874015915e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,18.0,2.8903717578961645,127,8.284661417322805e-06,2.0213273340832044e-14,0.0078125,0.0,0.0
phi-nl,transfer,calibration,13,386,19.0,2.9444389791664403,128,8.178937499999976e-06,1.6550169291338248e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,20.0,2.995732273553991,128,8.121312499999977e-06,8.583838582677277e-15,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,21.0,3.044522437723423,128,8.095062499999973e-06,1.0057192913385585e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,22.0,3.091042453358316,128,8.013374999999973e-06,1.218127559055152e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,23.0,3.1354942159291497,128,7.928624999999975e-06,1.3344866141732425e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,24.0,3.1780538303479458,128,7.789499999999973e-06,1.0161133858266843e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,25.0,3.2188758248682006,128,7.783187499999976e-06,1.1157003937007054e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,26.0,3.258096538021482,128,7.633062499999977e-06,1.6313822834646164e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,27.0,3.295836866004329,128,7.569249999999975e-06,1.2363023622047145e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,28.0,3.332204510175204,128,7.506312499999974e-06,7.899870078740201e-15,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,29.0,3.367295829986474,128,7.433874999999973e-06,1.2601937007873822e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,30.0,3.4011973816621555,128,7.36262499999997e-06,8.146755905511576e-15,0.0,0.0,0.0
phi-nl,transfer,calibration,13,386,31.0,3.4339872044851463,127,7.315338582677137e-06,1.3712701912260292e-14,0.0078125,0.0,0.0
phi-nl,transfer,calibration,14,388,1.0,0.0,128,9.666124999999975e-06,3.317365354330546e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,2.0,0.6931471805599453,128,9.548812499999976e-06,2.7878137795274977e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,3.0,1.0986122886681098,128,9.394874999999977e-06,2.1966346456692352e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,4.0,1.3862943611198906,128,9.267437499999976e-06,4.802084645669259e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,5.0,1.6094379124341003,128,9.155062499999973e-06,2.8552185039368564e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,6.0,1.791759469228055,128,8.915249999999974e-06,2.2945700787401122e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,7.0,1.9459101490553132,128,8.821874999999972e-06,3.081119685039267e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,8.0,2.0794415416798357,128,8.711812499999974e-06,1.9215586614172213e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,9.0,2.1972245773362196,128,8.552249999999976e-06,2.0125165354330644e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,10.0,2.302585092994046,128,8.531124999999975e-06,2.7089874015746754e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,11.0,2.3978952727983707,128,8.476187499999974e-06,1.526824803149511e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,12.0,2.4849066497880004,128,8.328562499999974e-06,2.567476771653464e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,13.0,2.5649493574615367,128,8.279562499999975e-06,2.1781476377951627e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,14.0,2.6390573296152584,128,8.227937499999975e-06,2.1559429133857696e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,15.0,2.70805020110221,128,8.109749999999971e-06,1.4548598425196367e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,16.0,2.772588722239781,128,8.021749999999974e-06,2.508188976377896e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,17.0,2.833213344056216,128,7.948687499999973e-06,1.4234736220471974e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,18.0,2.8903717578961645,128,7.887249999999978e-06,1.584220472440846e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,19.0,2.9444389791664403,128,7.797937499999972e-06,1.7390106299212293e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,20.0,2.995732273553991,128,7.763187499999973e-06,1.1424594488188035e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,21.0,3.044522437723423,128,7.653062499999977e-06,1.0761948818897034e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,22.0,3.091042453358316,128,7.614499999999977e-06,1.0300220472440135e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,23.0,3.1354942159291497,128,7.591499999999977e-06,1.2794708661416506e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,24.0,3.1780538303479458,128,7.489499999999974e-06,1.3588913385826877e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,25.0,3.2188758248682006,128,7.401062499999971e-06,1.443111417322847e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,26.0,3.258096538021482,128,7.383312499999975e-06,1.422717716535422e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,27.0,3.295836866004329,128,7.399999999999975e-06,1.3346267716534582e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,28.0,3.332204510175204,128,7.307937499999974e-06,2.180333464566888e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,29.0,3.367295829986474,128,7.270749999999975e-06,6.859023622046885e-15,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,30.0,3.4011973816621555,128,7.182249999999977e-06,1.1595527559054518e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,14,388,31.0,3.4339872044851463,128,7.107187499999974e-06,1.3664090551181096e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,1.0,0.0,128,1.0667249999999977e-05,6.419697637795246e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,2.0,0.6931471805599453,128,1.0296749999999977e-05,5.601606299212507e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,3.0,1.0986122886681098,128,9.999312499999978e-06,5.327524015747861e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,4.0,1.3862943611198906,128,9.923874999999973e-06,7.885604724409307e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,5.0,1.6094379124341003,128,9.805812499999977e-06,5.1806452755903783e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,6.0,1.791759469228055,128,9.794374999999975e-06,3.101264566929169e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,7.0,1.9459101490553132,128,9.750562499999973e-06,5.829788582677135e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,8.0,2.0794415416798357,128,9.376562499999975e-06,3.644692519684917e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,9.0,2.1972245773362196,128,9.360562499999973e-06,4.2608059055116554e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,10.0,2.302585092994046,128,9.213874999999971e-06,3.5805212598423633e-14,0.0,0.0,0.0
phi-nl,transfer,calibration,15,392,11.0,2.3978952727983707,128,9.134124999999976e-06,3.2336110236220445e-14,0.0,0.0,0.0
