candidate_id,coordinate,nl_calibration_nrmse,nl_calibration_rank,nl_calibration_rt,nl_calibration_valid,nl_held_out_rt,nl_held_out_valid,nl_parameter_drift,nl_validation_nrmse,nl_validation_rank,np_calibration_rt,np_calibration_valid,np_dynamic_calibration_nrmse,np_dynamic_calibration_rank,np_dynamic_parameter_drift,np_dynamic_validation_nrmse,np_dynamic_validation_rank,np_held_out_rt,np_held_out_valid,np_static_calibration_nrmse,np_static_calibration_rank,np_static_parameter_drift,np_static_validation_nrmse,np_static_validation_rank,run
cc1022_th0550_stop025.00us_fanin03_w40,216,0.01612153772182693,1.0,0.04213064244548561,True,0.04381982085201032,True,0.028400282471499474,0.024251625340024858,0.9999999999999998,0.057505197373074364,True,0.005841663231731199,1.0,0.04449868569282565,0.026515149645664683,0.9999999999999998,0.055564714789615846,True,0.026592124287867516,1.0,0.009663322459529314,0.027827770935279137,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w40,232,0.003870918073487318,1.0,0.0323344243213864,True,0.02578752075631761,True,0.03878591502494203,0.03499980603607089,0.9999999999999998,0.05402437540451579,True,0.020133456442631165,1.0,0.021152914580980963,0.014356290130804307,0.9999999999999998,0.055895777710932924,True,0.021980371392344114,1.0,0.006638115631690049,0.024438271218483795,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,72,0.0031346826101773875,1.0,0.022402757887662297,True,0.020408386594332834,True,0.019745375396733593,0.013198389160865303,0.9999999999999998,0.034745516761512676,True,0.01894730570364702,1.0,0.0017680339462490932,0.018024742080187485,0.9999999999999998,0.026460241567837,True,0.033142083484185354,1.0,0.0016051364365962117,0.0273224768878921,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,80,0.0021263384410651976,1.0,0.029678263265112782,True,0.031142342943528693,True,0.011693071526680936,0.005191388881112637,0.9999999999999998,0.05508817241819577,True,0.02651650429449415,1.0,0.00861486486486541,0.02492417585889255,0.9999999999999998,0.048235169957127774,True,0.016418733132464846,1.0,0.002477700693759817,0.014538870012884016,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,96,9.649466386942581e-05,1.0,0.027993468319159193,True,0.022981612231896133,True,0.008050205337267462,0.010696721902580092,0.9999999999999998,0.059367359787317,True,0.0059948211052124915,1.0,0.018402154398568057,0.017616445117749728,0.9999999999999998,0.06675355876308814,True,0.017012717216662077,1.0,0.006178733921250811,0.019663231919509794,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,136,0.009830107045507979,1.0,0.023602312400957157,True,0.027190777712001468,True,0.001531376571060753,0.01847828259302265,0.9999999999999998,0.045543432716840325,True,0.016425889766088463,1.0,0.024913028840756007,0.02650776691940347,0.9999999999999998,0.03462351395385612,True,0.028086956304909656,1.0,0.0005992716544503014,0.0281932734443435,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,168,0.03261624611294807,1.0,0.01518093253578651,True,0.01501527496436051,True,0.021144772652269196,0.03874306659169502,0.9999999999999998,0.05111150951620235,True,0.03288159767158487,1.0,0.04656319290465345,0.03702128443141961,0.9999999999999998,0.046031904927192134,True,0.03186189967675691,1.0,0.007426974464990205,0.03183432665660658,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,176,0.014888575173893116,1.0,0.02298596943885546,True,0.025233748600813843,True,0.025440419667522886,0.016735568807987076,0.9999999999999998,0.06044451077064983,True,0.033797158380734854,1.0,0.013231402528666406,0.01051255025084272,0.9999999999999998,0.0499880880333126,True,0.014020022526599592,1.0,0.0032221138762878474,0.019118761825366922,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,216,0.02396874434519857,1.0,0.025783448707719987,True,0.022875262501301123,True,0.011143735019625208,0.01573427956299321,0.9999999999999998,0.03938412994068059,True,0.018841286533985403,1.0,0.0036334913112213915,0.0330748580219032,0.9999999999999998,0.03884094342004266,True,0.030079766170208036,1.0,0.0017861542251795973,0.029233612790789086,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
cc1022_th0550_stop025.00us_fanin03_w48,232,0.009040668968073373,1.0,0.023551498996645576,True,0.027064574041930047,True,0.0029769411603643267,0.021029710245413145,0.9999999999999998,0.02896718557419751,True,0.00831821896262527,1.0,0.0014807502467884866,0.013541223098673307,0.9999999999999998,0.0383225480833331,True,0.02959279272669012,1.0,0.0021538138264366753,0.026406334155968707,0.9999999999999998,phi_nl_precharge_gain_boundary_screen
